"ns2:Token","id","Position","PositionSortOrder","URL","Chapter","ChapterId"
"b6604541-7002-4040-965c-62e7c1d05d39","cac59a17-ef18-43cc-8ba1-7ea76ecc568f","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/131","Epsilon Nu Chapter","83d2f27f-11ae-4027-a118-8ee09fcdd9bb"
"b6604541-7002-4040-965c-62e7c1d05d39","73c5f29a-888b-46e6-b5a1-dc4d461efd3f","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/131","Epsilon Nu Chapter","83d2f27f-11ae-4027-a118-8ee09fcdd9bb"
"b6604541-7002-4040-965c-62e7c1d05d39","19109c5e-6f3d-4301-a188-bd2e9be727ae","Secretary","7","https://management.nursingsociety.org/Chapter/131","Epsilon Nu Chapter","83d2f27f-11ae-4027-a118-8ee09fcdd9bb"
"b6604541-7002-4040-965c-62e7c1d05d39","74f38faf-8518-4845-804b-8676af44d1d5","Vice President","2","https://management.nursingsociety.org/Chapter/132","Epsilon Xi Chapter","7fec2352-4750-4c63-8e1c-6ce98906528a"
"b6604541-7002-4040-965c-62e7c1d05d39","3619f70c-5203-4056-ae53-f336df056ce6","Counselor","3","https://management.nursingsociety.org/Chapter/132","Epsilon Xi Chapter","7fec2352-4750-4c63-8e1c-6ce98906528a"
"b6604541-7002-4040-965c-62e7c1d05d39","746a74f7-f4ad-4e75-b84a-b66948627416","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/132","Epsilon Xi Chapter","7fec2352-4750-4c63-8e1c-6ce98906528a"
"b6604541-7002-4040-965c-62e7c1d05d39","9068e600-9d30-4919-a60b-26c99bcafbf0","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/132","Epsilon Xi Chapter","7fec2352-4750-4c63-8e1c-6ce98906528a"
"b6604541-7002-4040-965c-62e7c1d05d39","fd4322ac-a899-456d-a2c3-b00730649925","Secretary","7","https://management.nursingsociety.org/Chapter/132","Epsilon Xi Chapter","7fec2352-4750-4c63-8e1c-6ce98906528a"
"b6604541-7002-4040-965c-62e7c1d05d39","ee117bd6-689b-4b2f-9c22-adc61e0b6a32","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/133","Epsilon Omicron Chapter","1061d235-c352-4ef3-8aa1-8a0c5eaaf5b7"
"b6604541-7002-4040-965c-62e7c1d05d39","d4acf238-f9ae-4115-8964-002376f05413","Governance Chair","6","https://management.nursingsociety.org/Chapter/133","Epsilon Omicron Chapter","1061d235-c352-4ef3-8aa1-8a0c5eaaf5b7"
"b6604541-7002-4040-965c-62e7c1d05d39","6062589e-d39c-47da-970e-fadee8df755e","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/133","Epsilon Omicron Chapter","1061d235-c352-4ef3-8aa1-8a0c5eaaf5b7"
"b6604541-7002-4040-965c-62e7c1d05d39","f88b5c6c-cd57-4932-99d9-ea51b50af614","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/133","Epsilon Omicron Chapter","1061d235-c352-4ef3-8aa1-8a0c5eaaf5b7"
"b6604541-7002-4040-965c-62e7c1d05d39","85996963-e8e7-4357-9f0b-04e8cc5a7f2b","President","1","https://management.nursingsociety.org/Chapter/134","Epsilon Pi Chapter","b4e5aae3-1cac-4d51-935e-c99408fc5538"
"b6604541-7002-4040-965c-62e7c1d05d39","8b544e7f-1efd-45ec-9412-5b4ece442793","Counselor","3","https://management.nursingsociety.org/Chapter/134","Epsilon Pi Chapter","b4e5aae3-1cac-4d51-935e-c99408fc5538"
"b6604541-7002-4040-965c-62e7c1d05d39","0c375e2f-5c10-4fbc-a987-254e2c656028","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/134","Epsilon Pi Chapter","b4e5aae3-1cac-4d51-935e-c99408fc5538"
"b6604541-7002-4040-965c-62e7c1d05d39","8bbd8042-9f43-4bde-a90a-459193cada53","Governance Chair","6","https://management.nursingsociety.org/Chapter/134","Epsilon Pi Chapter","b4e5aae3-1cac-4d51-935e-c99408fc5538"
"b6604541-7002-4040-965c-62e7c1d05d39","9162eb1d-a3e2-4a52-ac02-170f9de4c3ee","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/134","Epsilon Pi Chapter","b4e5aae3-1cac-4d51-935e-c99408fc5538"
"b6604541-7002-4040-965c-62e7c1d05d39","eab5998f-671f-4770-aa1f-9b6f9671fd69","Secretary","7","https://management.nursingsociety.org/Chapter/134","Epsilon Pi Chapter","b4e5aae3-1cac-4d51-935e-c99408fc5538"
"b6604541-7002-4040-965c-62e7c1d05d39","e6ebd202-bff5-4746-afb9-db02c6c8ec0d","Vice President","2","https://management.nursingsociety.org/Chapter/139","Epsilon Phi Chapter","dbe14051-276f-4fd5-957c-e97f3aa03583"
"b6604541-7002-4040-965c-62e7c1d05d39","93cc63cd-ab58-48c5-98cc-31d966099f88","Counselor","3","https://management.nursingsociety.org/Chapter/139","Epsilon Phi Chapter","dbe14051-276f-4fd5-957c-e97f3aa03583"
"b6604541-7002-4040-965c-62e7c1d05d39","149676d6-8868-4b87-9636-92fc3e5681e9","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/139","Epsilon Phi Chapter","dbe14051-276f-4fd5-957c-e97f3aa03583"
"b6604541-7002-4040-965c-62e7c1d05d39","23b40a34-5fb0-4900-b617-55e2661ee43a","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/139","Epsilon Phi Chapter","dbe14051-276f-4fd5-957c-e97f3aa03583"
"b6604541-7002-4040-965c-62e7c1d05d39","1a313885-14d3-4e58-b07f-8149c7288eea","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/139","Epsilon Phi Chapter","dbe14051-276f-4fd5-957c-e97f3aa03583"
"b6604541-7002-4040-965c-62e7c1d05d39","23249c11-9fc0-431d-b7f0-07d86f86b905","Secretary","7","https://management.nursingsociety.org/Chapter/139","Epsilon Phi Chapter","dbe14051-276f-4fd5-957c-e97f3aa03583"
"b6604541-7002-4040-965c-62e7c1d05d39","c900eb83-d409-4b39-9f9d-df09fd58ba43","President","1","https://management.nursingsociety.org/Chapter/140","Epsilon Chi Chapter","19cf9274-77e5-4892-982f-8c81c035dd23"
"b6604541-7002-4040-965c-62e7c1d05d39","187d63b0-ed37-4fa4-ad33-1ac81c4428dd","Governance Chair","6","https://management.nursingsociety.org/Chapter/140","Epsilon Chi Chapter","19cf9274-77e5-4892-982f-8c81c035dd23"
"b6604541-7002-4040-965c-62e7c1d05d39","b0a84f3c-00c6-43f7-9b40-40d4f82d5928","Treasurer","7","https://management.nursingsociety.org/Chapter/140","Epsilon Chi Chapter","19cf9274-77e5-4892-982f-8c81c035dd23"
"b6604541-7002-4040-965c-62e7c1d05d39","747c1a38-19b8-47ff-9986-15df0aa50d78","Governance Chair","6","https://management.nursingsociety.org/Chapter/141","Epsilon Psi Chapter","3649eb66-f57a-4af7-964a-5028ba864eee"
"b6604541-7002-4040-965c-62e7c1d05d39","7e52d198-3f7f-4bad-928c-62bd231c0cb6","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/141","Epsilon Psi Chapter","3649eb66-f57a-4af7-964a-5028ba864eee"
"b6604541-7002-4040-965c-62e7c1d05d39","7eb311a5-5a82-47ee-a7bb-a5b234dfc2fa","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/141","Epsilon Psi Chapter","3649eb66-f57a-4af7-964a-5028ba864eee"
"b6604541-7002-4040-965c-62e7c1d05d39","bf4a6b4a-0ee7-47c1-a84b-6d25b483a6a5","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/141","Epsilon Psi Chapter","3649eb66-f57a-4af7-964a-5028ba864eee"
"b6604541-7002-4040-965c-62e7c1d05d39","d8fd07a2-773f-4da2-b96d-9e17c2846935","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/142","Epsilon Omega Chapter","6481814c-1857-42c0-8375-20de5a4c1409"
"b6604541-7002-4040-965c-62e7c1d05d39","3d9ec653-7528-483a-83f3-de22a80209e8","Vice President","2","https://management.nursingsociety.org/Chapter/143","Zeta Alpha Chapter","2fba04c6-58a6-466b-93e1-3199578170c8"
"b6604541-7002-4040-965c-62e7c1d05d39","167a99d4-8024-4603-bf17-7f20bdea6527","Counselor","3","https://management.nursingsociety.org/Chapter/143","Zeta Alpha Chapter","2fba04c6-58a6-466b-93e1-3199578170c8"
"b6604541-7002-4040-965c-62e7c1d05d39","c3cb2d34-eae4-45b6-a2fe-c841909c9055","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/143","Zeta Alpha Chapter","2fba04c6-58a6-466b-93e1-3199578170c8"
"b6604541-7002-4040-965c-62e7c1d05d39","089ac513-e9a9-47fa-b292-c0bf40de0eb7","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/143","Zeta Alpha Chapter","2fba04c6-58a6-466b-93e1-3199578170c8"
"b6604541-7002-4040-965c-62e7c1d05d39","bbc5bbb2-bad2-4787-9eef-4292fa05e21e","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/143","Zeta Alpha Chapter","2fba04c6-58a6-466b-93e1-3199578170c8"
"b6604541-7002-4040-965c-62e7c1d05d39","d9ac9064-2d37-4c44-8804-29f444083d40","Secretary","7","https://management.nursingsociety.org/Chapter/143","Zeta Alpha Chapter","2fba04c6-58a6-466b-93e1-3199578170c8"
"b6604541-7002-4040-965c-62e7c1d05d39","198ee903-e819-40c6-af6b-9609cb13a9ea","Treasurer","7","https://management.nursingsociety.org/Chapter/143","Zeta Alpha Chapter","2fba04c6-58a6-466b-93e1-3199578170c8"
"b6604541-7002-4040-965c-62e7c1d05d39","f751df52-b83d-4bb9-9658-5003a7f64b22","Vice President","2","https://management.nursingsociety.org/Chapter/144","Zeta Beta Chapter","abebb8f3-15a7-4890-8219-b09a1d02b324"
"b6604541-7002-4040-965c-62e7c1d05d39","9b786f85-ffca-45af-87c1-342d6ffdab51","Governance Chair","6","https://management.nursingsociety.org/Chapter/144","Zeta Beta Chapter","abebb8f3-15a7-4890-8219-b09a1d02b324"
"b6604541-7002-4040-965c-62e7c1d05d39","20a842f8-d086-420d-9ebb-f5c50bea06cb","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/144","Zeta Beta Chapter","abebb8f3-15a7-4890-8219-b09a1d02b324"
"b6604541-7002-4040-965c-62e7c1d05d39","3f11476d-5f43-4bde-8bc1-29bf73e46c1a","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/144","Zeta Beta Chapter","abebb8f3-15a7-4890-8219-b09a1d02b324"
"b6604541-7002-4040-965c-62e7c1d05d39","557fd4f6-d2f1-4000-a0a4-6a9d5267a8f2","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/144","Zeta Beta Chapter","abebb8f3-15a7-4890-8219-b09a1d02b324"
"b6604541-7002-4040-965c-62e7c1d05d39","a1c7c0c7-ee5b-45e1-a1bb-ed4ba52e638d","Secretary","7","https://management.nursingsociety.org/Chapter/144","Zeta Beta Chapter","abebb8f3-15a7-4890-8219-b09a1d02b324"
"b6604541-7002-4040-965c-62e7c1d05d39","e690215c-fc3e-4398-9628-3cd16e6d726f","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/146","Zeta Delta-at-Large Chapter","f31a2e34-e9eb-406a-8372-728ddd9b5828"
"b6604541-7002-4040-965c-62e7c1d05d39","d142d0f7-513e-4bae-8f7b-aa0049982b3a","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/146","Zeta Delta-at-Large Chapter","f31a2e34-e9eb-406a-8372-728ddd9b5828"
"b6604541-7002-4040-965c-62e7c1d05d39","b0a2a0f9-f55f-4c3e-8487-3ba51bf2b711","Secretary","7","https://management.nursingsociety.org/Chapter/146","Zeta Delta-at-Large Chapter","f31a2e34-e9eb-406a-8372-728ddd9b5828"
"b6604541-7002-4040-965c-62e7c1d05d39","d2c92225-89be-4ceb-a83f-bad409fb3f1b","Vice President","2","https://management.nursingsociety.org/Chapter/147","Zeta Epsilon Chapter","57a4f494-8390-4bf3-9dfe-6ae5ded48d5e"
"b6604541-7002-4040-965c-62e7c1d05d39","f9723b0b-d2cc-465a-b18f-177de0b2cd0d","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/147","Zeta Epsilon Chapter","57a4f494-8390-4bf3-9dfe-6ae5ded48d5e"
"b6604541-7002-4040-965c-62e7c1d05d39","e176f5aa-1068-496c-b30e-47bc33a9414d","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/147","Zeta Epsilon Chapter","57a4f494-8390-4bf3-9dfe-6ae5ded48d5e"
"b6604541-7002-4040-965c-62e7c1d05d39","1e28f291-6ed6-4ff4-9fb3-85407385d4d0","Governance Chair","6","https://management.nursingsociety.org/Chapter/147","Zeta Epsilon Chapter","57a4f494-8390-4bf3-9dfe-6ae5ded48d5e"
"b6604541-7002-4040-965c-62e7c1d05d39","da546770-8540-46c8-a21f-9608a04fa557","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/147","Zeta Epsilon Chapter","57a4f494-8390-4bf3-9dfe-6ae5ded48d5e"
"b6604541-7002-4040-965c-62e7c1d05d39","4d380d12-44f2-478f-a975-1e084bc41190","Treasurer","7","https://management.nursingsociety.org/Chapter/147","Zeta Epsilon Chapter","57a4f494-8390-4bf3-9dfe-6ae5ded48d5e"
"b6604541-7002-4040-965c-62e7c1d05d39","ae41240f-0b1b-4c3d-873b-bcba69af06cf","President","1","https://management.nursingsociety.org/Chapter/148","Zeta Zeta Chapter","de3c5048-f9ae-49b0-96d8-faa514a33f5e"
"b6604541-7002-4040-965c-62e7c1d05d39","308543b8-ebbd-4712-af56-987d34165938","Counselor","3","https://management.nursingsociety.org/Chapter/148","Zeta Zeta Chapter","de3c5048-f9ae-49b0-96d8-faa514a33f5e"
"b6604541-7002-4040-965c-62e7c1d05d39","637d26a8-312c-42b1-9f9c-d090b18ed834","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/148","Zeta Zeta Chapter","de3c5048-f9ae-49b0-96d8-faa514a33f5e"
"b6604541-7002-4040-965c-62e7c1d05d39","0899faba-ed6a-497e-bc6c-6fc1006c6a6e","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/148","Zeta Zeta Chapter","de3c5048-f9ae-49b0-96d8-faa514a33f5e"
"b6604541-7002-4040-965c-62e7c1d05d39","22b69440-943b-4176-ac10-bdfa432835df","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/148","Zeta Zeta Chapter","de3c5048-f9ae-49b0-96d8-faa514a33f5e"
"b6604541-7002-4040-965c-62e7c1d05d39","65ee2aef-029c-4ea3-82b9-77f3fda4f7ef","President","1","https://management.nursingsociety.org/Chapter/149","Zeta Eta-at-Large Chapter","d6c8c1bb-5cc8-4e20-8863-f8e06045a203"
"b6604541-7002-4040-965c-62e7c1d05d39","a90b9905-c910-46c1-bb43-d6de8600b0a0","Vice President","2","https://management.nursingsociety.org/Chapter/149","Zeta Eta-at-Large Chapter","d6c8c1bb-5cc8-4e20-8863-f8e06045a203"
"b6604541-7002-4040-965c-62e7c1d05d39","9de8399e-a8e4-4136-9dfe-0bb636082929","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/149","Zeta Eta-at-Large Chapter","d6c8c1bb-5cc8-4e20-8863-f8e06045a203"
"b6604541-7002-4040-965c-62e7c1d05d39","cefd6415-23f4-430b-87fa-cead6a6e51ba","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/149","Zeta Eta-at-Large Chapter","d6c8c1bb-5cc8-4e20-8863-f8e06045a203"
"b6604541-7002-4040-965c-62e7c1d05d39","a1b1d492-f0cc-4f21-afee-edf3f5259746","Governance Chair","6","https://management.nursingsociety.org/Chapter/149","Zeta Eta-at-Large Chapter","d6c8c1bb-5cc8-4e20-8863-f8e06045a203"
"b6604541-7002-4040-965c-62e7c1d05d39","a0ffa69c-35fa-4062-8988-1b639e91005e","President","1","https://management.nursingsociety.org/Chapter/150","Zeta Theta-at-Large Chapter","fa4751a3-3427-4cb3-896d-da16636fe120"
"b6604541-7002-4040-965c-62e7c1d05d39","a920266c-539e-4e34-88be-0143f7f53a30","Treasurer","7","https://management.nursingsociety.org/Chapter/150","Zeta Theta-at-Large Chapter","fa4751a3-3427-4cb3-896d-da16636fe120"
"b6604541-7002-4040-965c-62e7c1d05d39","f6b6ab8c-cbdc-4800-91f9-487432182aee","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/150","Zeta Theta-at-Large Chapter","fa4751a3-3427-4cb3-896d-da16636fe120"
"b6604541-7002-4040-965c-62e7c1d05d39","7a11ab38-8abb-4893-818c-5d5e966421e8","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/151","Zeta Iota Chapter","a247b2c3-d343-4002-b831-2b052a4eb80b"
"b6604541-7002-4040-965c-62e7c1d05d39","1da61a71-3c31-485e-984c-1addd1f947b5","Vice President","2","https://management.nursingsociety.org/Chapter/153","Zeta Lambda Chapter","5ebfcff1-e10c-4432-aba7-8fcb478f00f3"
"b6604541-7002-4040-965c-62e7c1d05d39","a56d1160-1ed0-4b81-becc-2b82e75ecb26","Counselor","3","https://management.nursingsociety.org/Chapter/153","Zeta Lambda Chapter","5ebfcff1-e10c-4432-aba7-8fcb478f00f3"
"b6604541-7002-4040-965c-62e7c1d05d39","a4bca948-37f6-465a-8a77-980f07e57958","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/153","Zeta Lambda Chapter","5ebfcff1-e10c-4432-aba7-8fcb478f00f3"
"b6604541-7002-4040-965c-62e7c1d05d39","05cd64cd-6d16-4cc5-972e-7b8a01e8445f","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/154","Zeta Mu-at-Large Chapter","d47fe246-875f-4419-b712-ab6e0910efb9"
"b6604541-7002-4040-965c-62e7c1d05d39","ba372dee-533d-419f-9f42-3f70a8280c8e","Governance Chair","6","https://management.nursingsociety.org/Chapter/154","Zeta Mu-at-Large Chapter","d47fe246-875f-4419-b712-ab6e0910efb9"
"b6604541-7002-4040-965c-62e7c1d05d39","0df37161-d053-45c0-afc8-ede82d5e26b8","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/154","Zeta Mu-at-Large Chapter","d47fe246-875f-4419-b712-ab6e0910efb9"
"b6604541-7002-4040-965c-62e7c1d05d39","752cca28-ccbc-449f-ae53-ce35bf7685f5","President","1","https://management.nursingsociety.org/Chapter/155","Zeta Nu Chapter","f8f8bcdf-30f8-4bbb-aeb4-fa1be6f814e3"
"b6604541-7002-4040-965c-62e7c1d05d39","d22f2c83-c14f-49cb-8439-24624c317658","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/155","Zeta Nu Chapter","f8f8bcdf-30f8-4bbb-aeb4-fa1be6f814e3"
"b6604541-7002-4040-965c-62e7c1d05d39","bc900df2-4d1c-4e75-b2b2-56f8345f97b6","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/155","Zeta Nu Chapter","f8f8bcdf-30f8-4bbb-aeb4-fa1be6f814e3"
"b6604541-7002-4040-965c-62e7c1d05d39","665cbf3a-c9dd-4b96-87c6-c2247a6321ae","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/155","Zeta Nu Chapter","f8f8bcdf-30f8-4bbb-aeb4-fa1be6f814e3"
"b6604541-7002-4040-965c-62e7c1d05d39","01d8541f-a05a-4204-9705-acc4d0393053","Secretary","7","https://management.nursingsociety.org/Chapter/155","Zeta Nu Chapter","f8f8bcdf-30f8-4bbb-aeb4-fa1be6f814e3"
"b6604541-7002-4040-965c-62e7c1d05d39","94b90404-7f8f-4897-bd40-f5ef839ce6cc","Secretary","7","https://management.nursingsociety.org/Chapter/157","Zeta Omicron Chapter","960ce316-b0fa-4c22-afc4-5c7857141369"
"b6604541-7002-4040-965c-62e7c1d05d39","7d7fc78d-a6cd-4627-983e-e673ea33d8c1","Governance Chair","6","https://management.nursingsociety.org/Chapter/158","Zeta Pi Chapter","4c25bdc1-c0e0-4432-a248-7a2984b88220"
"b6604541-7002-4040-965c-62e7c1d05d39","b4f208b7-e063-42ca-880a-1222267f6ab8","Treasurer","7","https://management.nursingsociety.org/Chapter/159","Zeta Rho Chapter","16b48096-916f-48aa-9594-c25f1259e5a0"
"b6604541-7002-4040-965c-62e7c1d05d39","702a4ce8-31e0-4ba3-a550-b447191b1ecd","Vice President","2","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","95c2de9f-9817-4149-aa64-410f29b2d938","Counselor","3","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","71ef329c-70f0-49e4-b832-340b6d505007","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","66ab915e-826c-4e4c-9074-4df1035be6fa","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","fee582d2-427f-4140-8370-794c5dcec373","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","052f1449-cefc-4548-a3fd-c6a753de0db6","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","8fdb5e59-7b48-4b33-beb3-52563aad69ff","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","72a32a4e-5fac-4df0-8a66-fe8931b2b617","Secretary","7","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","cc48cdf3-4acb-4c78-bd90-69f3cc9cfb23","Treasurer","7","https://management.nursingsociety.org/Chapter/160","Zeta Sigma Chapter","44612cd1-ed7d-482e-be79-bfb6567b486d"
"b6604541-7002-4040-965c-62e7c1d05d39","f8b8d4a4-f67d-47ab-b5ea-d1a1807177b2","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/163","Zeta Phi Chapter","4b8ca01e-1a1a-42a9-97db-114d33c09f08"
"b6604541-7002-4040-965c-62e7c1d05d39","8228ae39-8a16-4b22-aef7-5c969933a02d","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/164","Zeta Chi-at-Large Chapter","022d149f-dcb0-461e-8230-4a5da7d20205"
"b6604541-7002-4040-965c-62e7c1d05d39","18b3298c-dd50-4776-b8e7-2e0877c3a592","Governance Chair","6","https://management.nursingsociety.org/Chapter/164","Zeta Chi-at-Large Chapter","022d149f-dcb0-461e-8230-4a5da7d20205"
"b6604541-7002-4040-965c-62e7c1d05d39","6be49eeb-5286-416e-88a7-868408144445","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/164","Zeta Chi-at-Large Chapter","022d149f-dcb0-461e-8230-4a5da7d20205"
"b6604541-7002-4040-965c-62e7c1d05d39","4ee00f22-de22-4440-938b-ba82595e1b9f","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/164","Zeta Chi-at-Large Chapter","022d149f-dcb0-461e-8230-4a5da7d20205"
"b6604541-7002-4040-965c-62e7c1d05d39","582923f6-27e6-41ba-9a3d-4285f01d1e1d","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/164","Zeta Chi-at-Large Chapter","022d149f-dcb0-461e-8230-4a5da7d20205"
"b6604541-7002-4040-965c-62e7c1d05d39","3a6731df-b825-4487-861e-3bcce8af037a","President","1","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","baca3653-c17b-401d-8bfa-5d8f65dda5b8","Vice President","2","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","50907b32-4f86-4123-84a4-d3e6f6372524","Counselor","3","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","c0f2bdc3-1f1f-43ce-bfc8-f92716b0cd39","Convention Delegate 1","4","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","242c6f86-2005-4b7c-99ca-7141594c5f0c","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","3e75c8ab-6d3a-49c1-bb9a-a7c699e49c4d","Governance Chair","6","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","d6279271-f4a3-48e0-bdca-a079fabcd7a0","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","cf8a58bf-7300-431d-bab3-4cf157f2958f","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","f43ebdb4-11b5-409f-b00f-fd9abbb0e2dc","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","c29ffc73-f030-4d31-86bf-a67ff3685be6","Secretary","7","https://management.nursingsociety.org/Chapter/165","Zeta Psi Chapter","55b9b6b3-bac4-4314-ae15-12db0cddeb31"
"b6604541-7002-4040-965c-62e7c1d05d39","424b671e-4fa9-47e7-8cea-c924a7c3facf","Governance Chair","6","https://management.nursingsociety.org/Chapter/166","Zeta Omega-at-Large Chapter","976a7bcd-7cbd-4b3d-8ffb-4ed60c584027"
"b6604541-7002-4040-965c-62e7c1d05d39","e55b3e6a-d591-48d5-8855-745953a81658","Convention Delegate 2","5","https://management.nursingsociety.org/Chapter/167","Eta Alpha Chapter","b4c6df1b-343b-489d-887d-0f52b006c1d8"
"b6604541-7002-4040-965c-62e7c1d05d39","308ce63f-08ba-4e5d-a3c3-20b126f67889","Governance Committee Member","7","https://management.nursingsociety.org/Chapter/167","Eta Alpha Chapter","b4c6df1b-343b-489d-887d-0f52b006c1d8"
"b6604541-7002-4040-965c-62e7c1d05d39","e51ad2a1-3c78-4ea2-84de-92cdd2595413","Leadership Succession Chair","7","https://management.nursingsociety.org/Chapter/167","Eta Alpha Chapter","b4c6df1b-343b-489d-887d-0f52b006c1d8"
"b6604541-7002-4040-965c-62e7c1d05d39","0f494dfc-19d8-4da5-a5bc-a4968bdfe5f5","Leadership Succession Committee Member","7","https://management.nursingsociety.org/Chapter/167","Eta Alpha Chapter","b4c6df1b-343b-489d-887d-0f52b006c1d8"
